cell_name,crate_label,specific_energy_wh_kg,specific_power_w_kg,technology
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,123.64241728395338,68.0520248413086,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,123.73692942822107,68.04545593261719,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,123.8314332802687,68.04008483886719,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,123.92593008185966,68.03531646728516,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,124.0204177633883,68.02694702148438,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,124.11489798053913,68.02456665039062,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,124.20937239589531,68.01859283447266,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,124.30383893295264,68.01322174072266,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,124.39829593602649,68.00486755371094,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,124.49274589554231,68.0030746459961,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,124.58719212286928,67.99949645996094,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,124.68163213448052,67.9941177368164,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,124.77606426089412,67.98814392089844,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,124.8704897576709,67.98457336425781,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,124.96490779006989,67.97740173339844,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,125.05931835809103,67.97381591796875,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,125.1537227034978,67.96844482421875,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,125.24811958452676,67.96306610107422,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,125.34250817333566,67.95650482177734,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,125.43688806290204,67.9505386352539,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,125.5312613159329,67.94695281982422,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,125.62562876716916,67.94217681884766,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,125.71998958186992,67.9374008178711,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,125.81434293909152,67.93143463134766,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,125.90868759017192,67.92486572265625,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,126.00302519079568,67.92127990722656,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,126.09735698962486,67.91650390625,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,126.19168132407624,67.91053771972656,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,126.2859969523864,67.90396881103516,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,126.38030511631878,67.89978790283203,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,126.4746054019522,67.89262390136719,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,126.56889947186993,67.89083862304688,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,126.6631881539142,67.8848648071289,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,126.75746895765953,67.87948608398438,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,126.85174188310592,67.87351989746094,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,126.94600568849,67.8663558959961,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,127.04026493384288,67.86695861816406,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,127.13451920524346,67.85919952392578,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,127.2287680887706,67.85919952392578,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,127.32301158442432,67.85143280029297,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,127.41724471135358,67.84426879882812,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,127.51147037390504,67.84068298339844,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,127.60568857207868,67.8335189819336,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,127.69989931277324,67.82994079589844,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,127.79410507951548,67.82636260986328,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,127.88830421662088,67.82038879394531,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,127.98249587555112,67.81560516357422,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,128.07667758657672,67.80606079101562,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,128.1708530818866,67.80665588378906,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,128.26502194755966,67.7965087890625,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,128.35918210709153,67.79412078857422,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,128.45333521616672,67.78636169433594,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,128.54748127478524,67.78397369384766,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,128.6416231941924,67.78038787841797,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,128.7357593049063,67.77561950683594,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,128.82988629555788,67.76725769042969,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,128.92400707049373,67.76666259765625,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,129.01812038105177,67.75650787353516,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,129.11222622033333,67.75590515136719,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,129.20632874824582,67.7517318725586,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,129.30042216299464,67.74278259277344,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,129.39450562983885,67.73741149902344,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,129.48858288096736,67.73382568359375,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,129.58265390948148,67.72844696044922,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,129.67671830146006,67.72427368164062,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,129.77077688474537,67.7200927734375,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,129.8648292454163,67.71531677246094,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,129.958873734687,67.70874786376953,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,130.0529086830755,67.70158386230469,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,130.14693699492844,67.6991958618164,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,130.2409603397278,67.69441986083984,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,130.33497704799163,67.68964385986328,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,130.4289846361931,67.68128204345703,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,130.52298476001678,67.67890167236328,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,130.61697991678685,67.67412567138672,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,130.7109688509425,67.6699447631836,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,130.80494907895695,67.66158294677734,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,130.8989218425936,67.6592025756836,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,130.99288881133435,67.65322875976562,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,131.08684623229428,67.64546203613281,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,131.18079618887637,67.6424789428711,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,131.27474200624715,67.63949584960938,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,131.3686811870824,67.63292694091797,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,131.4626116617764,67.62696075439453,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,131.55653632777717,67.62456512451172,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,131.65045644064546,67.62039947509766,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,131.74437158646012,67.6174087524414,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,131.83827968181808,67.61024475097656,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,131.932179484956,67.60546875,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,132.02606975411044,67.59651184082031,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,132.11995214496594,67.59412384033203,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,132.2138299688916,67.5899429321289,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,132.30770198412398,67.58576202392578,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,132.4015673766182,67.58039855957031,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,132.49542530473465,67.57501983642578,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,132.58927659631556,67.57083892822266,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,132.6831200095975,67.56367492675781,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,132.77695388889595,67.55711364746094,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,132.87078154558006,67.55471801757812,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,132.96460340046957,67.54875183105469,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,133.0584165492179,67.54218292236328,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,133.1522222335884,67.53800201416016,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,133.24602377184888,67.53621673583984,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,133.33982034305572,67.53084564208984,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,133.4336086220425,67.52427673339844,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,133.5273898505726,67.52069854736328,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,133.62116485648832,67.51531982421875,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,133.7149332258685,67.51113891601562,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,133.8086958003528,67.50696563720703,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,133.90245132438042,67.5009994506836,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,133.99619690050343,67.49263000488281,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,134.08993459832752,67.4896469116211,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,134.1836673153006,67.48546600341797,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,134.27739215397474,67.47830200195312,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,134.37111036301204,67.47592163085938,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,134.4648231841759,67.47054290771484,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,134.55852936880424,67.46636199951172,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,134.6522285029759,67.46039581298828,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,134.74592141453317,67.45740509033203,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,134.8396081172734,67.4514389038086,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,134.9332865277936,67.44546508789062,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,135.02695706001484,67.44009399414062,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,135.12062012785827,67.43472290039062,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,135.21427862877184,67.43352508544922,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,135.3079321626318,67.42755889892578,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,135.40157781819283,67.42218780517578,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,135.49521643019588,67.41741180419922,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,135.58884715700128,67.41084289550781,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,135.68247166809098,67.40845489501953,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,135.77609079130727,67.40308380126953,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,135.86970203622457,67.39710998535156,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,135.96330540284296,67.39173889160156,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,136.05690047724127,67.38516998291016,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,136.1504905776873,67.38457489013672,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,136.2440740484965,67.37561798095703,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,136.33765005492782,67.37382507324219,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,136.43122025266595,67.36726379394531,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,136.52478174426284,67.36128997802734,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,136.61833577148192,67.35651397705078,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,136.71188565948967,67.35531616210938,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,136.8054301527253,67.3487548828125,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,136.8989646980563,67.34098815917969,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,136.99249219293063,67.33860778808594,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,137.0860143068302,67.33323669433594,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,137.1795301981154,67.32965087890625,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,137.2730398667862,67.32427215576172,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,137.36654331974128,67.3207015991211,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,137.46004138482292,67.31651306152344,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,137.55353198552675,67.30995178222656,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,137.64701553577393,67.30636596679688,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,137.74049203556444,67.2998046875,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,137.8339610778758,67.29562377929688,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,137.92742431149395,67.29143524169922,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,138.02088050155407,67.28546905517578,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,138.1143288133153,67.28010559082031,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,138.20777298586515,67.27950286865234,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,138.30121052187948,67.27054595947266,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,138.3946393517526,67.2669677734375,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,138.48806195901133,67.26158905029297,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,138.5814787575768,67.25860595703125,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,138.6748885056856,67.2514419555664,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,138.76828913373205,67.24547576904297,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,138.86168313904034,67.24188995361328,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,138.95507174957652,67.23770904541016,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,139.04845455141944,67.23352813720703,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,139.14183113064794,67.22875213623047,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,139.23520150105944,67.22457885742188,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,139.3285656488565,67.21980285644531,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,139.42192233227578,67.21382904052734,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,139.51527279997936,67.21084594726562,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,139.6086166380461,67.20427703857422,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,139.7019525978139,67.19950103759766,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,139.79528316970823,67.19652557373047,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,139.8886091815714,67.19293975830078,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,139.98192690121454,67.18457794189453,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,140.07523507997547,67.17919921875,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,140.1685370430207,67.17562866210938,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,140.26183320427137,67.17084503173828,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,140.35512232196405,67.16548156738281,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,140.4484035613578,67.15950012207031,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,140.54167775029487,67.15532684326172,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,140.63494530269642,67.14994812011719,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,140.72820580464128,67.14517211914062,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,140.82145760044497,67.13741302490234,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,140.91470110402858,67.13323211669922,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,141.0079412962431,67.13264465332031,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,141.10117858411098,67.12905883789062,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,141.19440799367993,67.12129974365234,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,141.28762911102882,67.11711120605469,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,141.3808415222365,67.10875701904297,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,141.47404606204393,67.10577392578125,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,141.56724728358358,67.10398864746094,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,141.66044270332867,67.097412109375,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,141.75362941003385,67.09144592285156,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,141.84680824533882,67.08607482910156,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,141.93997961626593,67.08069610595703,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,142.03314310889414,67.0747299194336,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,142.1262987232234,67.06935119628906,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,142.2194493567017,67.06756591796875,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,142.31259376756557,67.06039428710938,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,142.40572905836711,67.05442810058594,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,142.49886062387844,67.05502319335938,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,142.59198762935858,67.04786682128906,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,142.68510634951735,67.0430908203125,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,142.77821677745604,67.03591918945312,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,142.87132098278033,67.03413391113281,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,142.96441813764795,67.02577209472656,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,143.0575065863744,67.02159118652344,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,143.1505888124864,67.0168228149414,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,143.24366274637836,67.00965118408203,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,143.33672962981365,67.00666809082031,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,143.4297911322742,67.00189208984375,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,143.52284558427806,66.99652099609375,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,143.61589340664506,66.99234008789062,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,143.70893749682318,66.99114990234375,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,143.8019741226235,66.98159790039062,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,143.89500121444038,66.9774169921875,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,143.98802208364282,66.97264099121094,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,144.0810363232084,66.96786499023438,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,144.17404268447507,66.96129608154297,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,144.2670415813639,66.95711517333984,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,144.3600355043005,66.95413208007812,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,144.45302155583678,66.9457778930664,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,144.54599848041207,66.94099426269531,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,144.63896835453065,66.93563079833984,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,144.73193284767453,66.93323516845703,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,144.82489070428284,66.92607116699219,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,144.9178406825922,66.9218978881836,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,145.0107844382872,66.9171142578125,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,145.10372155744665,66.91234588623047,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,145.1966520469693,66.90756225585938,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,145.28957797646072,66.90577697753906,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,145.38249644157435,66.89682006835938,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,145.47540454486224,66.89085388183594,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,145.56830643243444,66.88786315917969,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,145.66120375997542,66.88428497314453,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,145.75409279529637,66.87593078613281,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,145.8469731244761,66.87174987792969,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,145.93984640319917,66.86577606201172,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,146.0327130453867,66.86219787597656,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,146.12557181617402,66.85443878173828,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,146.21842271556105,66.8508529663086,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,146.31126822017595,66.84667205810547,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,146.4041066743342,66.84070587158203,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,146.49693932669786,66.83831787109375,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,146.58976534942465,66.8311538696289,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,146.682583900875,66.82756805419922,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,146.77539706445188,66.82339477539062,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,146.8682006940453,66.81383514404297,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,146.96099685926092,66.81263732910156,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,147.0537876297044,66.80607604980469,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,147.14656970090536,66.80010986328125,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,147.23934555639062,66.797119140625,Li-ion
180917_INR18650-29E_mod1_cell1_00,Discharge @ 0.3C,147.33211270573466,66.78756713867188,Li-ion
